"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58084382.5,NA,36385496.88,NA,NA
"Feature0448",43816445.07,63988604,54858194.97,38496378.37,63518093.69,49857983.79,40574678.5,80035832.52,NA,41559906.38,NA,NA,85301242.64,68310064.74,NA,78313814.29,34148576.82,38206631.22,44970297.57,47224228.07,NA,52569051.89,35411472.31,83733877.52,60839261.74,78249145.18,54891351.19,43835968.72,44091704.33,30554567.53
"Feature0449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95368118.77,NA,NA,96511500.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0450",NA,NA,39214110.36,NA,22305963.74,34557073.8,41849216.15,39643359.88,35610273.48,NA,NA,38370029.82,40496480.11,40384217.94,NA,NA,21961487.36,26875436.45,34157312.5,36648171.64,NA,NA,NA,32581098.93,33700899.1,51277360.31,NA,NA,NA,21307227.33
"Feature0451",NA,NA,24436302.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18615670.66,NA,NA,NA,NA,NA
"Feature0452",NA,NA,24328174.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20996723.49,NA,NA,NA,NA,NA
"Feature0453",55033750.83,NA,67265471.49,83307999.75,40034868.98,59391910.94,NA,70385197.15,58875533.11,55185500.93,NA,62962165.13,73289384.89,66697353.95,41714172.22,NA,NA,51576048.72,57484421.87,61211988.99,63682466.83,NA,NA,57537814.58,57518645.44,82554016,64481173.21,59468275.49,61514588.73,38142228.04
"Feature0454",NA,NA,33061387.43,NA,17809718.55,27407636.83,NA,NA,NA,NA,NA,30321674.82,34906543.35,34261185.45,NA,NA,NA,NA,28346993.03,29112982.7,NA,NA,NA,NA,26874960.29,41716314.01,NA,NA,NA,17472299.54
"Feature0455",48292732.57,57476111.13,52205451.45,67038246.67,32659403.99,45899682.33,NA,55671806.39,46809179.73,46383063.94,NA,50118597.87,58601995.37,55077004.65,34326481.82,NA,NA,41749434.55,47775833.84,50000107.99,50337080.2,NA,NA,NA,46226955.08,66886359.91,50544542.96,46061560.85,NA,30180403.05
"Feature0456",NA,NA,NA,NA,NA,42901904.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40771156.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0457",236940141.5,286813054.3,250861040.8,328473377.4,179341089.2,220703578.1,244205896.7,277186309.8,236256967.4,229641475.3,197859078.1,234531352.7,291184577.2,272238591.5,185576452.2,195799833.3,143884818.9,208468475.3,253833450,245648551.8,248453666.5,179527004.2,230502360.2,242634426.8,220465916.8,312525776.5,238356746.1,242086998.1,213685990.6,138802810.4
"Feature0458",27525083.77,NA,29370025.3,NA,21158186.51,26122743.28,NA,NA,NA,NA,NA,NA,NA,30327707.26,NA,NA,NA,24010587.09,27997548.43,28177644.46,NA,NA,NA,NA,25438015,37552766.48,27927579.74,NA,NA,NA
"Feature0459",NA,NA,530176.7066,NA,184391.5193,NA,NA,NA,NA,NA,NA,NA,215069.3891,NA,NA,NA,43424862.65,59689307.06,208194433.1,169827157.9,NA,NA,157809515,NA,NA,NA,50293325.56,NA,NA,32033421.89
"Feature0460",288515534.2,NA,10406762.75,306942026.8,274885.5787,212396337.9,8495640.55,NA,NA,NA,NA,NA,361252.0681,460582.8731,NA,432471.9306,181513994.2,252393766.9,344600463.4,323860407.4,280495509.9,344695.708,311340185,34763907.25,NA,NA,190880723.1,NA,347262916.4,152012728.2
"Feature0461",NA,NA,NA,NA,198069.7381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225497.2735,NA,17462426.48,23926625.71,26127072.04,NA,NA,NA,NA,NA,NA,13289712.45,NA,NA,19279670.11
"Feature0462",NA,643039029.2,NA,NA,530619372.5,347341066.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,593877009.9,212435928.3,265822315,167405305.2,216068798.5,176624520.1,335689917.3,NA,521411726.9,NA,NA,354398316.1,NA,NA,184730872.9
"Feature0463",NA,NA,NA,NA,4869318.916,44690737.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31545947.91,42894806.28,58908134.39,55844328.51,47119036.41,NA,54185385.14,NA,NA,NA,42159356.1,NA,NA,28049583.06
"Feature0464",NA,NA,NA,144674.2821,NA,NA,NA,NA,145869.3407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149812.8038,NA,147220.0477,NA,NA
"Feature0465",NA,58849820.66,NA,NA,NA,NA,NA,NA,NA,NA,231255.5985,82482854.49,NA,NA,92903071.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,97286437.16,NA,NA,NA,NA,NA
"Feature0466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555453344.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0467",NA,46578490.98,NA,NA,33902366.23,NA,NA,NA,NA,NA,11102679.11,33233644.44,NA,NA,NA,NA,NA,9339869.417,NA,45882502.89,NA,NA,NA,NA,NA,NA,13085031.97,NA,NA,9490753.47
"Feature0468",NA,1285147050,NA,NA,NA,NA,NA,NA,NA,NA,10004012.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0469",6538842.598,222595350.9,NA,206668.3734,NA,NA,NA,254308147.2,187450519,337762.8228,NA,198359942.2,NA,219201415.2,217760703.8,NA,NA,NA,NA,NA,NA,190786053.3,NA,81461569.13,220590011.1,193959796.5,NA,2719008.8,1932029.083,NA
"Feature0470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351829953.6,NA,NA,271014092.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,260331702.4,NA,NA,NA,NA,NA
"Feature0472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218062.1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0473",NA,NA,99379.77856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230340.986,73085420,NA,NA,NA,NA,NA,NA,NA,314883.5941,NA,NA,106178.0281
"Feature0474",NA,NA,NA,358587.0569,NA,NA,NA,274197.9066,NA,NA,NA,NA,NA,253708.5115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0475",NA,NA,NA,28235013.13,NA,NA,NA,NA,16037040.66,8367281.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18632926.41,NA,13458271.43,NA,NA
"Feature0476",NA,NA,NA,354894.5724,NA,NA,NA,271374.4039,NA,NA,NA,NA,NA,251095.9946,NA,NA,NA,NA,NA,NA,NA,309867.3126,NA,NA,NA,NA,NA,299136.4618,NA,NA
"Feature0477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5044178.139,NA,NA,NA,NA
"Feature0478",772894.9175,NA,NA,991081.5917,NA,NA,NA,793039.837,791129.4015,831008.9026,NA,NA,NA,996149.4119,NA,NA,NA,NA,NA,NA,NA,847021.0422,NA,919741.1976,NA,1007502.622,NA,903763.7343,773162.935,NA
"Feature0479",NA,NA,383004.5923,NA,365951.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448799.3979,63027018.32,82675459.92,132271737.3,126574910.1,NA,NA,NA,NA,NA,NA,70212561.67,NA,NA,50615134.89
"Feature0480",NA,148122377.3,115629632.2,227447651.1,NA,NA,NA,148568497.7,129374391.8,48080511.51,33599176.86,123073204.2,124941698.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108849430.3,158334893.5,NA,78108091.99,47129550.37,NA
"Feature0481",NA,60728458.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,31650898.13,NA,NA,32949993.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,26809359.61,NA,NA,NA,NA,NA
"Feature0482",21855411.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064816077,NA,NA,NA,NA,NA,NA,NA,891397686.7,NA,180911109.4,NA,NA,NA,NA,NA,NA
"Feature0483",NA,NA,50490686.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0484",NA,113007552.7,74300781.61,56299811.21,NA,NA,NA,119115663.9,88356641.36,16252221.75,10132789.58,84262088.53,NA,NA,100044885.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,92632849.33,118819645.7,NA,NA,NA,NA
"Feature0485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49588377.77,NA,NA,NA,NA
"Feature0486",NA,NA,NA,NA,NA,431504.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489538.8291,NA,NA,NA,NA,NA,NA,NA
"Feature0488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551064.4231,NA,586371.3444,NA,1283615.933,NA,NA
"Feature0489",NA,NA,1265072.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0490",NA,NA,1648133.438,NA,1675643.707,287011975.3,2242801.989,NA,NA,NA,NA,NA,1829318.462,NA,NA,1782789.454,253929515.8,273758114.9,286701532.4,307127593,301894114.2,NA,283868256.9,NA,NA,NA,252460411.6,NA,NA,237030689.4
"Feature0491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9190654.327,NA,NA,NA,NA,10318560.72,NA,NA,NA,NA
"Feature0492",NA,NA,NA,14363642.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11997537.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19269438.13,NA,NA,NA,NA
"Feature0494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2880409.496,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34122538.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21790719.42,NA,NA,NA,NA,NA
"Feature0496",NA,32884793.44,NA,15254202.25,NA,19313768.98,NA,38599862.05,26660788.15,NA,18737769.23,29149718.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25018094.28,NA,NA,NA,NA,NA
"Feature0497",NA,NA,NA,NA,NA,NA,NA,NA,28971354.14,NA,NA,NA,35783738.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35702888.3,25423261.7,31306499.22,NA,NA
"Feature0498",NA,NA,25009165.57,26511938.61,NA,20249958.37,NA,27113901.7,24251217.01,23058514.07,NA,22236251.43,27248667.48,29829989.23,25330232.8,NA,NA,17472257.35,25576930.13,NA,22190981.2,NA,NA,NA,20026094.57,28390022.21,21241313.13,28919951.66,NA,NA
"Feature0499",NA,NA,NA,19385708.86,NA,15808106.46,NA,NA,NA,17938219.56,NA,NA,NA,NA,30269252.91,NA,NA,NA,NA,NA,17140792.44,NA,NA,NA,NA,20362935.84,NA,24442950.57,NA,NA
"Feature0501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17286266.46,NA,NA,NA,NA,15761988.11,NA,NA,18917126.91,NA,NA,NA,NA,NA,19179087.54,NA,NA,9703411.074
"Feature0502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37142238.74,NA,NA,NA
"Feature0503",26079094.58,NA,NA,19751840.71,NA,23308674.37,NA,47915613.25,31022635.09,NA,23359056.19,33917033.28,41835993.96,45217959.16,36824006.54,NA,NA,19253027.33,NA,NA,24107646.26,NA,NA,39160194.83,33952476.92,47134172.78,NA,NA,25352823.88,13030576.98
"Feature0505",3325926.973,NA,NA,NA,NA,NA,NA,2318682.516,NA,NA,NA,NA,NA,2717963.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3518798.788,NA,3039831.068,3819814.148,NA
"Feature0506",NA,53025213.25,NA,NA,NA,NA,NA,NA,NA,NA,206518.3496,36220231.66,NA,NA,42419137.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,39506247.57,NA,NA,NA,NA,NA
"Feature0507",NA,53467275.22,NA,NA,NA,NA,NA,NA,NA,NA,2004613.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0508",NA,41947484.3,NA,NA,NA,NA,NA,NA,NA,NA,115527.8785,35190801.91,NA,NA,37531400.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,26288131.46,NA,NA,NA,NA,NA
"Feature0509",NA,NA,40466229.14,42787356.97,39313688.41,34752564.65,NA,NA,NA,34682057.58,NA,37371867.35,48315608.12,46259555.44,39407622.14,NA,NA,NA,39972007.58,NA,36798790.8,NA,NA,NA,NA,47873218.33,34493541.71,40266155.84,40675685.89,20526233.74
"Feature0510",NA,NA,NA,NA,NA,NA,NA,NA,83734.52056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0511",NA,NA,51192344.56,54550501.05,NA,NA,NA,55656186.98,49169089.34,47667589.87,NA,47818859.77,50554395.05,55406106.76,NA,NA,NA,35592255.98,NA,NA,47546811.85,NA,NA,NA,NA,NA,43452162.17,50246336.43,NA,NA
"Feature0512",NA,52291398.78,NA,NA,NA,NA,NA,NA,NA,NA,866995.92,39785071.32,NA,NA,53234512.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,40572996.07,NA,NA,NA,NA,NA
"Feature0513",32177400.71,NA,29919611.44,28283039.09,NA,22999685.89,13417504.54,37303246.77,30421232.26,30415096.56,NA,27526070.88,40497885,35041781.49,46964036.64,NA,NA,20825730.87,NA,28144544.29,25436057.63,NA,NA,NA,26725437.89,32480004.73,22882439.44,40949452.16,NA,NA
"Feature0514",NA,NA,NA,NA,NA,NA,NA,NA,60035981.94,NA,67911458.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0515",NA,NA,535629.2396,NA,114651.9289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34383862.76,69579049.56,64208977.61,NA,NA,NA,NA,NA,NA,37012847.72,NA,NA,20049729.69
"Feature0516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68893620.49,64923357.69,69549019.72,65603503.96,66060025.9,63537614.61,64999973,61820757.8,64232172.49,61998054.45,59411032.52,NA,NA,61940549.7,68511403.82,67658919.28,72624068.79,NA,NA
"Feature0517",NA,NA,NA,NA,NA,NA,NA,18829046.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0519",NA,66257232.9,NA,NA,NA,NA,NA,NA,NA,NA,158940.5365,66939467.87,NA,NA,58304226.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,53043169.65,NA,NA,NA,NA,NA
"Feature0520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800316.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0521",NA,NA,28376485.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,41067427.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0522",NA,NA,20280083.36,NA,29131759.98,NA,11620352.27,NA,NA,NA,NA,NA,22521987.64,NA,NA,NA,NA,30959677.26,75082943.76,65724781.72,NA,NA,59950276.38,NA,NA,25641893.51,33039929.58,NA,NA,19545758.52
"Feature0524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674915.9222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66850904.58,98506374.85,92774435.52,NA,NA
"Feature0526",NA,NA,NA,NA,NA,619295.5713,NA,NA,NA,NA,NA,NA,317352.2858,NA,NA,NA,NA,NA,NA,NA,487032.1661,NA,489022.3963,NA,NA,NA,NA,NA,NA,NA
"Feature0528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2859983.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,168492.4275,NA,NA,NA,NA,NA,NA,NA
"Feature0529",NA,109511081.2,NA,NA,NA,NA,NA,NA,NA,NA,4783620.562,94574567.3,NA,NA,91023278.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,76445344.64,NA,NA,NA,NA,NA
"Feature0530",49090469.05,92416164.24,71529291.18,47475224.57,73962311.16,61368979.55,NA,111092094.9,76691784.42,51939750.09,61386331.15,99719825.97,99985477.67,102538076.1,97634128.22,105540529.7,47462772.79,48682531.41,58203463,66959177.21,NA,69525171.4,NA,121915316.3,85291535.24,99783505.99,68848576.02,48008709.54,52260303.37,39302680.41
"Feature0531",NA,110257140.8,NA,NA,NA,NA,NA,NA,NA,NA,715413.7773,61844442.16,NA,NA,85993154.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,85468622.07,NA,NA,NA,NA,NA
"Feature0532",6949667.995,58895415.69,NA,24631985.8,NA,NA,NA,50811623.92,42268968.85,8306187.739,NA,27149069.65,56066071.76,52963787.03,42304251.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,33136159.42,56498876.37,NA,NA,NA,NA
"Feature0533",109823080.6,112247128.7,99307108.39,NA,NA,85189007.42,NA,114032955.1,93169708.86,93749372.01,NA,89596778.1,105148739.1,104013711.7,79977291.36,NA,NA,79281151.87,NA,96046404.87,NA,NA,NA,NA,88203245.47,121168821.2,90751036.67,105032619.9,NA,56967278.01
"Feature0534",NA,NA,NA,NA,64590020.25,50724647.46,NA,NA,NA,NA,NA,46252234.43,NA,NA,59942805.16,NA,NA,NA,NA,NA,72361479.03,NA,NA,NA,43606365.98,68721619.4,NA,NA,NA,NA
"Feature0535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138045382.8,NA,145440058.9,NA,NA,NA,NA
"Feature0536",NA,NA,NA,NA,62132.93889,NA,NA,59292.57221,56069.80196,NA,NA,NA,NA,NA,NA,NA,NA,NA,59278.81635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0537",117965987.1,120549953.7,136580497.9,127808229.1,104577413.9,130504333,127713957.6,131266431,120806938.9,121111968.7,134689176.2,126608992.5,125139200.6,120192220.4,127342302.7,122492876.5,151307404.6,136213844.8,138200099.5,132449874,130139987.4,139067360.4,119477156.5,129772696.1,133581271.8,NA,NA,NA,127748581.5,132473769.9
"Feature0538",NA,NA,51428956.14,NA,NA,NA,NA,NA,NA,NA,NA,78993845.78,NA,NA,67709881.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,58383640.55,NA,NA,NA,NA,NA
"Feature0539",131608831.3,150694093.6,131384224.7,152167813.8,140952639.7,101318145.7,83235636.13,149958358.3,127695678.7,119003010.9,88581888.6,115203114,161220631.9,152954612.1,144586112.1,154297424.3,67290774.03,91690889.6,135512152.1,126859697.2,120838082.2,105260529.6,117483906.8,149361942.3,115498120,152694567.6,111310219.3,147151158.8,134386341.3,62281094.81
"Feature0540",169880416.1,258882913.3,152144187.3,124142672.5,205514226.4,146158964.2,131612365.6,302633289.7,208814402.1,132569474.5,135692250.5,211992023.5,263852153.8,271662171.7,202896890.1,247367044.9,91789633.99,117425310.7,144153438,166148556.8,133476023.4,NA,126319527.3,248048494.6,203986221.9,273227744.3,150712041,166628311.7,155011201,81906944.08
"Feature0541",NA,NA,1024766.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74336275.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44994248.37
"Feature0542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20419071.05,188629046.7,92933961.5,NA,NA,1251306.297,NA,NA,32686586.11,NA,NA,NA
"Feature0543",NA,NA,NA,NA,NA,NA,2538351.15,NA,NA,NA,NA,NA,8429512.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0544",NA,NA,NA,NA,2860551.054,NA,2312196.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72744968.24,131316176.2,163894006.3,119498429.3,NA,NA,NA,NA,NA,114066669.6,NA,NA,NA
"Feature0545",144307642.1,230692177,132364713.8,106073567,179645029.5,126782753.5,115315954.2,254198877.8,174506357.6,114097272.3,119495427.6,183119854.3,224547007.8,238531403,182556975.5,219046789.4,80150078.03,102075181.6,125401412.8,149611537.9,118017851.5,129637698.1,107815543.6,210211378.9,163848296.8,239628013.5,147325636.9,161366132,135449455.6,72218714.36
"Feature0546",NA,246198835.2,NA,NA,NA,NA,NA,NA,NA,NA,185063.6045,169428260.8,NA,NA,226622246.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,154866613.5,NA,NA,NA,NA,NA
"Feature0547",2617640.293,NA,NA,4530227.712,NA,NA,NA,687995.009,770297.3351,1031264.094,NA,NA,NA,591447.5699,NA,NA,NA,NA,NA,NA,NA,619134.773,NA,25180320.87,NA,598756.1223,NA,1915419.822,1233145.67,NA
"Feature0548",NA,NA,700448.1686,NA,413348.7359,207060494.7,8553246.612,NA,NA,NA,NA,NA,563752.3103,NA,NA,432939.8361,135080498.8,166930937.3,339110368.2,365992563.1,276924202,NA,317733349.2,NA,NA,NA,164830821.1,NA,NA,118034549.8
"Feature0549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2217479.954,NA,NA,NA,NA,NA
"Feature0550",NA,NA,NA,NA,2224045.177,157288859.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105468673.6,502869391,NA,281297518.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
